Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2023-12-23,0.5987349203764508,-0.09732471266980257,-0.4863837676566848,-0.9241607269851996,-0.6135409282387605,-0.4547038928474116,-0.34553711352378813,0.2275655879471178,-0.8528808305411377,0.1459874815653992,0.39731207891431874,0.17277123115784557,-0.36902548679710034,-0.5385296526327492,0.10550883487308205
2022-08-27,-0.8644511407889371,-0.18659002639207387,-0.8598274572880165,-0.1084031266091104,-0.5904395303464078,-0.2818327683356969,0.028186862325458056,0.18676711750144642,0.6007814410515009,-0.21358379111285108,-0.6499521110991983,0.17268686510646244,-0.8647141779970683,-0.41029654961673184,-0.9290181756917897
2022-08-30,0.914795822223855,0.6608117517880039,0.8605979153379075,0.13521463074408058,-0.558352749560333,0.365756053799284,0.30333283511332587,-0.25707312570708796,-0.4515982031518103,0.6711009746904834,-0.1251100175772939,-0.0021334453435278775,-0.6403373189038918,0.1309569395606885,0.37863775215265866
2022-04-13,-0.8924316343808415,-0.8401661048948866,-0.49222429704631987,0.8560069345569247,-0.028947835981607536,-0.37376659065470097,-0.019569842372057653,-0.2700445398804364,0.09041849522858442,0.49171435719717504,0.8964463191941399,-0.4018318872566695,0.04515887810498731,-0.007285590349695503,0.3880396760758193
2023-12-20,-0.6578137917576607,0.44388550520181386,-0.8753520441878405,0.5060529842982036,-0.22783809608110017,-0.4585419099864707,0.13806322913853397,-0.8713180441835879,0.15075257487625282,0.3646677902115524,-0.8846083741504904,0.3726331034848914,-0.5659668949748748,-0.3705395847335237,-0.2041081321696674
2022-08-11,0.8394115673989881,0.2588094809081206,0.005390338646206158,0.0067014565047561325,-0.15061099308913092,0.24631797181856496,-0.38226770715493835,-0.4510668257828033,0.018036049016947234,-0.6789520543652556,0.6185241150604607,0.38827214864308685,0.2725367077121221,-0.2338780727293008,0.20527269988211627
2023-12-17,0.3450727835981572,0.38089408322373125,0.4356133241081757,0.2827181625570017,-0.26124170756073817,-0.020012567864080844,-0.5145155647309281,-0.5758552991895267,0.04321582984870523,0.26717067324020843,-0.6234212065152182,-0.8753969532407964,-0.19175761808646724,-0.11370068528510634,0.5645305929587374
2023-04-11,-0.8473387024596849,0.860329047780682,0.9763555875239462,-0.006202470790722336,0.2198429478396463,-0.47152334401578555,-0.8382235188560758,-0.36380452426477583,0.6702214148088419,0.2748628563007809,-0.6409708227603421,0.05118470848514269,-0.1317935979745259,0.08146188063065352,-0.3446779832622269
2023-05-04,0.050096872958052485,-0.05639870460665416,-0.9114257058082278,-0.19769970894017017,0.4826863041226065,0.5335320877624127,-0.29478897116868213,-0.464742908265064,-0.40415311745008864,0.08755007680119592,-0.18448041133040594,-0.7517830252855906,-0.1393664436035193,-0.26159776444166843,0.7570597861873586
2023-04-25,-0.496681232016497,-0.6720401413987227,-0.8995126113858894,0.23740045574584803,-0.32329186803579046,-0.950924765428481,0.12311591368836916,-0.03292965534942059,-0.30508075910404775,-0.4711526983329621,-0.6057007822527603,-0.45722142606113625,-0.6115429965681833,-0.17825380073177974,-0.3001526341678806
2023-05-01,-0.367603469295711,0.37051674435310983,0.4835715551543462,-0.46546243957549466,-0.39871840263100045,0.13588047179667545,0.6634228536323274,0.02925946573008506,0.6566108522164534,0.012094330893391347,-0.084555785663159,0.4402383661852659,0.4852689120507294,-0.1387994714322094,-0.13372624159181656
2022-03-27,0.06741474294559546,-0.6455875201019505,0.4102917524866699,0.7930249813027284,-0.4952032597565214,0.47320775679137506,0.5985435328143692,-0.07104039632373242,-0.24654970088505365,0.375281025090997,-0.8203950601547356,-0.12057564735691478,0.18690053465964118,-0.24479870011977625,0.16530361838920715
2022-06-23,-0.3149123210512207,-0.028731692081996,0.016280911151343183,0.3925317614338278,0.2082982303318629,-0.6800364985024926,-0.5904862535934803,-0.758991144680476,0.23782198656047165,0.47030236150797844,-0.634526282272648,-0.23997534911166035,-0.15158093772884207,-0.2189014029522215,-0.25868733855648895
2022-01-29,-0.11541004383659498,0.7712660621481475,0.0012853089154974441,0.2430787081080465,-0.18623925689139337,-0.02138733483063153,0.3902098342104958,-0.04215374346456688,-0.7033811932247739,-0.0514106358002299,-0.8469072721115479,-0.5036711102247163,0.4667280078873842,0.40672875976172534,0.3645138394072015
2022-02-02,0.11314644976104626,-0.5950289060411982,-0.9003730396086194,-0.6171587692694855,0.6342022330471657,-0.12177114452899221,-0.20872241421003743,0.06126554856618449,-0.29771534002349326,-0.130889472364797,0.045621537468691326,-0.5633443551819033,-0.4034029966236755,-0.8597065633610969,0.23446893935768554
2022-12-15,-0.6016692287513339,-0.6312397584329523,0.4520499557379323,-0.2989223893252384,-0.04445761388891058,-0.38601787095823237,-0.013720028785368418,-0.31779069586753184,0.12647493927538375,0.6234744376020487,0.9037245264159923,-0.4527632802638028,-0.009668134871164538,0.09112171821649695,0.07993602671208788
2023-01-08,-0.5703085997755304,0.8981182674620894,-0.8843390521837967,0.23000492317659205,-0.9460711524667577,0.028878638314397798,-0.5298892758173038,-0.7018786892202263,-0.4616369542430854,-0.09555220873645359,-0.5537753481197161,-0.3529062478530082,-0.13202293473292656,-0.217921801872165,0.39982849901391526
2022-05-01,0.8367862134075694,0.1615250460212955,0.4340100114605708,-0.3902518210050132,-0.2037866455170126,0.19489560373878084,-0.8113404447976449,-0.2004022280257652,0.460737953171519,0.11314452409236342,-0.6875590627939484,-0.6662641899617008,-0.23503237935452467,0.19775788174445652,0.6801680349231183
2023-01-30,-0.08002204209770555,0.026202522902025495,0.03320010928406432,-0.25109468725428513,0.4776368651995341,0.12954878789103508,0.33690534778172365,-0.7039243385722227,-0.26132644885053086,0.19390860954882974,-0.405213857677085,0.5637674010726543,-0.5141927110380677,-0.5298290735051636,-0.13352895672498133
2023-02-23,-0.01483281443494261,-0.05088345070843304,-0.4450935358680525,0.15673126192763184,0.02210546784316228,0.780151804902621,0.3553758333570382,-0.560671223811958,-0.41690816972564937,-0.016906767061270707,-0.44695296252821887,-0.15332518802164238,-0.5504317683495673,-0.2972394194103287,0.2328215710054906
2022-05-26,-0.5986495773629846,0.3486769200995872,0.9455520084913323,0.23062143945592817,-0.4419041708181732,-0.107020424222499,0.9877927683665904,-0.3310326786422635,0.22430436847405905,0.2988623045240258,-0.02055562285314122,0.0756384513850301,0.423940790007755,-0.40214124475970625,0.06575627694661068
2023-04-24,-0.7953593472842092,-0.8611856931328763,0.948723199962214,-0.8793109226891997,0.025680723830613844,-0.16908087283693576,0.6014137803994983,-0.25607017255012937,-0.16249344968319895,0.6756115189372464,-0.831685683167147,0.5122121046240553,0.21647890468039005,-0.4413846143297533,-0.00510779030133468
2023-04-30,0.18286321002423878,-0.6017737316707708,-0.03584047785614222,0.2204465586523117,0.2480193061399032,-0.7364485608235727,0.001540685629560376,-0.30209789227587164,-0.7672875488463019,0.36895904386465833,-0.1834219916925554,0.27760246604695,-0.28623434154108685,0.5682104963075113,0.10910557937451848
2023-08-14,-0.7902894565835055,-0.7549964350735634,0.9363594093081932,0.37329715170206573,-0.46254985370338014,0.0909583137360771,0.6855357516193221,0.055057412912203174,0.7065601226539386,0.08722131547970591,-0.04329360507096239,0.37543779179868725,0.4669622828171899,-0.04239477472469335,-0.538753096234478
2022-08-14,0.9054565228239126,-0.4329959866245403,-0.48994763988744805,0.6943155141421691,-0.005230285795705419,-0.7593328431313753,-0.41436428438669703,-0.41138451685779526,0.21804190412165708,-0.2837823461777435,-0.8871995811528705,0.37670348273382626,-0.24639979182323704,0.5907604911601375,-0.6677600519703337
2022-09-01,-0.6648777553409658,-0.18310086151928698,0.5199870089792514,-0.8019888415031582,-0.8874123498517092,-0.49577314486796403,-0.26678875224448,-0.9712895685931301,0.04066856442792337,-0.20537240686788494,0.18294441683897267,-0.10060666838896046,0.18198499531267842,-0.29106403728166774,-0.34141489935931846
2022-05-27,-0.534251730729026,-0.6396978348845117,0.919154337778325,0.16555306344021897,-0.17199823361745037,-0.4882762000671295,-0.21720926766902302,-0.7103638024909622,0.5645958438130354,0.0487141850273104,0.11990629050954205,-0.6744766889550325,0.0527484691850931,-0.2741710079508911,0.14001888601331947
2022-07-24,-0.8842919436961824,-0.43274611389192486,0.029247814152176525,-0.49291601176287614,-0.15032349371410766,-0.35459538450633943,0.5379747689981056,0.19192267199399576,0.2314394381555378,-0.3872493076254681,-0.034841650624578696,0.04856461085922631,0.7165712675169489,0.45176410864084815,0.024499098046591006
2022-06-03,-0.5552446480709767,-0.7598425562399439,-0.8895831126366263,0.040753047056242775,-0.5811588667989626,-0.4799791278180599,0.33273034117579403,-0.1579369181036826,0.10609467576567494,0.012498958851976293,-0.6237657486212749,-0.13580221027343178,-0.9020057329128863,-0.7858944232178501,-0.30320032294361576
2022-04-21,0.14123900899541791,0.43361381915847114,-0.9004371467742377,-0.5902747199786993,-0.3495500494513678,0.13621386888706805,0.6250403314041715,-0.012272711886320134,0.6539659833481296,0.01895622206298969,-0.14041007777258266,0.36289289356274124,0.42813226634224,-0.11874221679055713,0.01348753502241018
2022-10-18,0.40890437770250165,-0.16803520123749077,-0.9616377094517775,0.8033180198810931,-0.6836988779921599,-0.5450525455122536,-0.2749332774419821,0.25043263000140464,-0.8423614553497926,0.18941992734825935,0.4715868915139455,0.12197077187681278,-0.39492946135536094,-0.5385107153009222,0.24123573847031465
2022-04-08,-0.4704937822665599,-0.3313495842576209,0.48650949615829353,0.8386823326132253,0.5048205982830799,0.3327240402599606,0.001312828063803062,-0.30146364485821897,0.1587127466699331,-0.07698917238429548,-0.4649272914983181,0.8281050772018933,-0.4378986968079218,-0.19264390474571574,-0.26707907745323145
2022-02-22,-0.3587809821423989,-0.26763767815976824,0.47466140590739686,0.751659160990942,0.07302156146518443,-0.9007554974313061,-0.16059172561649082,-0.7488430288231209,-0.29913690570561835,-0.11664448159083729,-0.9329047436721887,0.01635565188434352,-0.22824592556112044,0.29857242897635866,-0.18681398109966307
2022-03-11,-0.4395004339526292,-0.34921546075014787,0.017957889801114596,0.15907648486587497,0.5768444681006396,0.06726254035712806,-0.43712784705097835,0.5091763372466394,0.16690973397386283,-0.3896895672936703,0.09959904595509839,-0.1891783560417549,-0.33820017521807855,-0.6032572984635083,-0.02729662310921699
2023-06-25,-0.3485826584197341,-0.7426185464066931,0.4992120043906966,-0.9290997463310093,-0.8111558071851492,-0.46133523360189743,-0.3056303863193003,-0.9548131752384661,-0.040951120568861785,-0.2290178838339113,0.11835783502530473,-0.13744735986792597,0.18901722882904815,-0.3454436642550222,0.2040951847943312
2023-09-27,-0.4228175487036655,-0.23216724727245688,-0.0027767244081372613,-0.6803914882364352,0.04867001756602157,0.2852443399397917,-0.07212232205379426,0.026147559717784985,-0.2425878922857436,0.5081367767055849,-0.627051957120323,-0.8283410469775788,0.5320775207636214,-0.1585374917582296,0.7645327706470284
2023-05-29,-0.3814975464514089,0.6684981904408669,-0.4593156440098958,0.6951598656251422,-0.2643282455659739,-0.01144429232066646,-0.4581341489344037,-0.5084963885659115,0.0936463478692541,0.26600562329297217,-0.5971063864455799,-0.9630836968689629,-0.2904834461571466,-0.11437288495546094,0.5718648923667877
2023-11-29,0.8245190909746258,0.372975846663568,0.4377508735926953,-0.22958785990120045,0.1453976607427911,-0.46675267467276615,0.0035942091223196,0.45700717452530804,-0.15770801783142335,0.3308081813959587,-0.3592113036004656,-0.5892634173869304,0.3157423251610067,-0.7474738478902014,0.39086101640676174
2022-12-07,-0.33186318061974274,0.46002600998621773,0.03443897835445381,0.48602868599167237,-0.24156498521329337,-0.4304519621684518,0.058271759333600764,-0.877411728412276,0.22966212749811743,0.3557476900702718,-0.9052453472466343,0.36459546455538544,-0.571414648871291,-0.25945185209523997,-0.7826052285253529
2023-08-07,-0.44959487362926287,-0.7750507921175833,-0.4539247607977279,0.15595769130329262,-0.19687898241812468,-0.3672517790660834,-0.3922940386921859,-0.357009934225636,0.9761324726005367,-0.07302012909132538,0.15250786075846318,-0.40757686520207026,0.025825840369627442,-0.03259635782724162,0.32647912330532297
2023-12-02,-0.4175504385952338,0.4333783837685897,0.9371712458301329,-0.8385114695541945,-0.6935498158367155,0.30444391842853064,-0.12425397285900128,-0.1571428283442841,-0.7884042654138457,0.1436702637525964,-0.523085814006492,-0.12568683253609714,0.7437598471644107,-0.28169564734573416,0.4880438053093189
2022-07-12,0.8156908949478328,-0.39301888633983195,0.8828206520383061,-0.20262265254097578,-0.2885107302859572,-0.029702477546962883,-0.5206887964829315,-0.5830723012461516,0.09685405794236515,0.37049125938349453,-0.613487154646762,-0.9359384763033607,-0.2567753001312886,-0.027471123475001767,0.2226778674614598
2022-04-22,-0.8759305277048846,-0.5235860549552168,0.4722728750243342,-0.10267002101936533,-0.3035090499713387,-0.24945603381518783,-0.7520165605756461,-0.02213540633344084,-0.3346889404185377,0.37352090237240865,0.1631477086149386,0.8925800521746535,-0.033145430933856336,0.2549580705585142,-0.30791127219690484
2023-10-20,-0.5016422884825928,-0.5235276935331066,-0.9390053513301071,0.6099788319346409,-0.6473822054563984,-0.48242128898846093,-0.31706770006858725,0.2750803168993628,-0.8438622165141001,0.09015904924290406,0.4261557633335161,0.16279141655602106,-0.32897921253586976,-0.5325776464322622,-0.0005421526488725847
2022-05-28,-0.6077686803948747,0.7321455302240889,0.5184400673762226,0.07718585883846385,-0.2764641241910678,-0.9438503740104728,0.04660059543471855,-0.10361055221995831,-0.343483320816423,-0.47757380292041607,-0.6668346082435683,-0.4722250679572534,-0.5479596358146888,-0.09578229146939313,-0.29248775229140667
2023-07-29,-0.7516744303420623,0.33932568610132485,0.042055345167423944,0.6463272542909595,-0.3038831063549986,0.7396632266525067,-0.5982009104399221,-0.19732128776978314,-0.4157705197065949,-0.47812961612593796,-0.0586713852666486,0.1657537094639105,0.03206415200700574,-0.0032918705206052418,-0.11141697737433887
2023-05-20,-0.9064114231753408,-0.6178608466922779,0.9215551880594364,0.7517009907348381,-0.4664750088596705,0.4486683701039629,0.6201277488494058,-0.09622831542239414,-0.30562595051979835,0.4427583881824508,-0.8443647953491211,-0.20466371701627453,0.2063387810585926,-0.18856846920216663,0.3190174685556252
2022-09-07,0.15404129446287584,0.09408067595471176,0.9292922716036811,0.8467809699689395,-0.16207938977981348,-0.12815619772962802,-0.23220860857756864,-0.022897019414175587,-0.7859301799651894,-0.4682152600879592,0.21210257374953,0.04920209169674051,-0.27197588941206763,-0.9526605072222195,-0.006157780721702921
2023-02-26,-0.08669055631446987,0.5018035838528486,0.4800256064514203,0.04569009165542021,-0.37882175635266835,-0.7801207309066466,0.2497600918905381,-0.8150478860975354,0.08802843077279088,-0.48905555166151377,-0.12129515847654072,-0.34108934064161295,-0.025635970971538205,0.27553639959982057,-0.20862223676022928
2023-05-26,-0.8021269352450696,0.623948360046789,-0.42801206797577185,0.5466241505751955,-0.4691336304949119,-0.2858842024762004,0.03612626222358006,-0.5589605216529981,-0.4031597180068212,-0.2574094242433096,-0.8351582234435533,-0.6508825406020174,-0.35044171484755,0.4370805194466839,0.18993204529625352
2023-03-10,0.40176552511944585,-0.17291401358657132,-0.9292704806697215,0.3655471424485704,0.48301878500857864,-0.02452601555540261,0.060936996233239504,-0.6385351441995588,0.14641882752770657,-0.08664009959236571,0.6532463181225425,-0.4871641632458489,0.07720502326249457,-0.47673239168573844,0.44995815316236887
2024-01-01,-0.44253080234577546,-0.09584286981522583,0.9606464077849438,-0.06697697146659493,-0.6044815696804859,-0.30950213671544047,0.44671427109518,-0.9322191702380291,0.4683819504268337,0.04647692148228663,-0.17270836423323094,-0.11602873605267441,-0.3341881487984589,-0.2812673224793159,-0.07647552851324135
2022-01-05,0.19274233419752734,0.2683700721503315,-0.42565826952827307,-0.8414416209505479,0.56353912356556,0.011767506348078438,-0.002976936873092778,-0.7130804731229824,0.08833402432394236,-0.07843773868404211,0.5639697276938674,-0.5041822129403453,0.12402177585215626,-0.4260134132455145,0.49152749240069105
2023-06-21,-0.2106593959299266,0.21636543899780386,0.8761368318601506,0.3194851994523374,-0.0976379538355266,0.15054593064943356,-0.33072842668156227,-0.07944296835805555,-0.4215685250693877,0.7381749421742617,0.14390719751950815,-0.6357850324730167,-0.22548873408702838,0.18599447338866443,0.7647997981901822
2023-03-03,-0.7950956795267338,-0.23077550188574103,-0.4218107190043027,-0.27706532171955034,0.24364748553734372,-0.4376229519054586,-0.8452182015466573,-0.33610298265537386,0.6854939122016978,0.24024728852517635,-0.666034002285887,0.03995322368648872,-0.1665407179515258,0.04825486713881899,-0.37857034914324106
2023-10-11,0.7840501498392445,-0.4498580194415243,0.41719612780548837,-0.22418971742305516,-0.26578285666211043,-0.025303442251692468,-0.46759192265562044,-0.5414676500506033,0.045223499210878634,0.3667970774631618,-0.6011933681808592,-0.9456521796908827,-0.28462141435449506,-0.12934617909375373,0.7577763810810874
2023-04-08,-0.3247684382521387,-0.6395588099566173,0.46612358177535435,0.6648442858061665,0.9622646019657748,0.09848015985665312,-0.6598338120750034,-0.1749212695637825,0.18202962913594423,0.025486753828027855,-0.20068188676008744,0.21767137294826133,-0.036157142351848276,-0.1497156569242801,0.23347788603211028
2023-05-12,0.16461448663004852,-0.6215353659068201,-0.46066593489603314,-0.2854679483727323,-0.29391362512794117,-0.9073329287000396,0.041226514934238595,-0.06098328144069935,-0.3070308375919141,-0.5277477430811623,-0.6534720681832928,-0.39312997176398345,-0.5647322440320681,-0.17534888597738074,-0.4191758349447916
2023-11-23,-0.7227614657566113,-0.018552249857675177,0.9339904396549423,-0.12650418597738772,0.11260283442345426,-0.4457632940763718,0.06842671693998106,0.5265939489180153,-0.151658919568413,0.2842440695550294,-0.3124241398030483,-0.526090916211034,0.3746825568553383,-0.7776037818277542,0.15832388006409548
2023-08-21,-0.763895600993223,0.14316254345633814,-0.46131077834734124,0.6790483426184668,-0.2933799614377518,-0.4441911365110031,-0.46065827433413103,-0.36943812050010555,-0.7828396650316045,0.5226364734199415,0.18834773738329935,0.5824191881367857,-0.09002058856469489,-0.11432621195086214,0.21187672110564215
2023-11-24,-0.28467532432602555,0.6651515429450023,-0.9061079982839647,-0.13687291768937104,-0.05782369265268872,-0.263997961487993,0.23414636876309708,-0.44216391237995806,-0.2363907206129139,0.8212338569934998,-0.15898370467011472,0.6270029246191067,-0.6252294002390458,0.010689141758308485,-0.5215947429699639
2022-10-28,-0.41195197499527425,-0.48285788109904476,0.9443372399315887,0.295375635405356,-0.12613709949928018,-0.07973635127459938,-0.2706936245487437,-0.02743098150030429,-0.8099048045103227,-0.5337336405118048,0.1653333640831433,0.1035470039401693,-0.1971461002742343,-0.9566580796004693,-0.17151026921826962
2023-03-13,-0.711427705302984,-0.722779926657974,0.948002913209683,0.5819965526864116,0.6976079374873682,-0.3913090146431749,0.17050465186092695,-0.5714880319205413,-0.7235165775526469,-0.24091104842913366,-0.35203922199198057,0.24933213903101567,-0.1515316600789391,0.08757184541328139,-0.07728458697072471
2022-02-24,0.5837505188965825,-0.7561138720368115,-0.02019227103921739,0.6263016545520239,-0.6222975967980526,-0.32766025138635,0.4155581929360056,-0.9333613189815375,0.49039284050291043,0.020780503281370655,-0.17171914907285402,-0.10581912632265944,-0.3533704840072675,-0.3048928361800105,-0.05028113428874037
2022-07-09,-0.029328149911938273,-0.25314601511238755,0.8995512741152882,0.49318448755954547,-0.42092575204709864,0.14000213938899847,0.6371007806140195,0.08584263797800043,0.6865101329888411,-0.012565063836980991,-0.07235361419990341,0.4235745213579094,0.4722714912293181,-0.1296948384504249,-0.18561219053944444
2022-01-22,-0.2188717048130132,0.8786450145571457,-0.9100090520977958,0.5763936527544697,0.4306441439848535,0.5237044947558894,-0.27592019341306706,-0.44455769575926984,-0.3585434624677364,0.007695875253057215,-0.13110792194478266,-0.665070820948614,-0.10352119085257712,-0.28976066745756773,0.5465535824864871
2023-08-28,-0.43220553446806365,0.49519922997169874,0.9530591654354427,-0.22901650667523465,-0.5279162805951747,-0.17823959992087696,-0.32745264340320146,0.7600245094306749,-0.2389883962382461,-0.28629451305060577,-0.32182051577079396,0.27289925190456177,0.46997825885426325,-0.54415257339509,-0.014917557006191906
2023-05-18,-0.9446608773650487,-0.13278858680360292,0.057897204054530395,-0.07451528988613594,-0.3376047701675472,-0.7573403604791118,-0.1722573661907036,0.31360350868724085,0.17048392769632392,-0.6618830348382846,-0.6238950625949187,-0.1501129315458732,-0.5570424762549767,0.21068416215252223,-0.8976796555641757
2022-08-17,-0.48245744395910706,-0.8542019859675868,0.46624938193629734,0.16613684466185685,0.22461753034004056,-0.4415102313672232,-0.8577910170223229,-0.3030626161632677,0.6866254978506139,0.2582287814819836,-0.6534584789931591,0.03147100443919294,-0.1630867198976746,0.05889389516897703,-0.36876455398361885
2023-10-10,-0.4056745612077858,0.3669253462041148,0.5016825310989534,-0.6209123474497046,-0.2479780997962283,0.7907827570998994,-0.5627949541503957,-0.15172553622907403,-0.4698371016821062,-0.44092482177857845,-0.07004444301573187,0.14399017904400777,-0.031046797191573446,-0.09766057991338074,0.45350479206641026
2022-05-15,0.07342218294150904,-0.4313564903147974,0.4696850957268771,0.0012575521297027246,0.970030531832424,-0.10379409089576846,-0.4006350934430402,-0.6144230372215389,-0.2751260214949055,0.2701387531024061,-0.2007316966301812,-0.06545808658501422,-0.048572989454462194,-0.4321541297063013,0.3717168033670986
2022-01-21,-0.4729919926796135,-0.39397335028772473,-0.9212772886021114,-0.3849999154175068,-0.700503025062029,-0.1294113256552681,-0.3181277388973951,-0.049483203882865354,-0.005041493388667176,0.0037833138980801623,0.9452299944819333,0.4370804054356424,0.1016142347152317,0.15787089871394225,0.3242169560796482
2022-12-25,-0.7156793196128775,-0.3237471936093578,0.458871158749652,-0.5761289964153433,0.06733218808669136,-0.3137134491810406,-0.4735777292597652,0.8204664444154735,0.09620047093257192,0.3217231813494653,0.3614712240673036,-0.14179530859499898,-0.4573908900358663,-0.14719907920346587,0.20217964955316248
2022-03-22,-0.7244117735585371,0.23086829497019276,0.5207874540382353,-0.7812712729045257,0.334558873652256,-0.20142800939952624,0.4949844283035115,-0.6607570264912546,-0.3449389213446094,-0.6790182603870248,0.3591369541196351,-0.14628225905115774,0.058477516811661384,0.10762576565084742,-0.17526442410726673
2023-09-03,-0.4121570832931699,-0.9585509724977913,-0.010850574184269553,0.848382448383079,-0.6301132578412023,-0.2625482569287488,0.14485228758613708,-0.35528772907000217,-0.28863911150602006,-0.06283546987781247,0.21651233756462496,0.02840384933725538,0.9995486745964184,-0.42266455492419935,0.28001360549904897
2023-08-04,-0.6550793437278005,-0.44617249526918984,-0.43943549527625597,-0.08586536671441404,-0.10662048391374195,-0.3479124889973466,0.4516804415621627,0.14418734716012166,0.2109967446932472,-0.44285268257407545,-0.1058476285710332,0.03360214256118339,0.7607411089993583,0.49231318979630967,0.013010870290000254
2023-01-01,-0.5843518391443214,-0.013115430848018663,0.4975572001654097,0.3252473470144997,0.5271713095141161,-0.013077284560098268,0.01732784692513692,-0.6670360896062341,0.08416430594159266,-0.08526205113534027,0.5971573321941782,-0.5159867080306884,0.1666566752209584,-0.40077395766631846,0.4336664429953934
2023-11-25,-0.37195541818683686,-0.020139857396642702,0.4420740640323144,0.8929268953830836,-0.4416355052837371,-0.3192714075634443,0.4766751874850338,0.3473704874929932,-0.32092057049825595,0.46604350826268215,0.15936457262616982,0.10201995364085767,-0.9513144990277091,-0.45845166298017553,-0.13092855012445848
2023-07-22,0.22408804295592888,0.26340619502209806,-0.890576489425704,-0.019308552256834893,0.1036913078494405,0.05805263152055937,0.5309360171334044,-0.054906402300524834,-0.2941906596001452,-0.19371135910312892,-0.12954982595789655,0.08500871598312029,-0.8322679091267459,-0.9456371059367433,-0.22460734746588784
